Jensen,MustachedSpud,Mid,Cloud9 ,538.37,29.91,45,256,57,240,"14,527",12,10 / 1 / 0
Week 7,C9 vs. DIG,Win (2-1),31.00,31.00,3,13,7,20,751,1,0 / 0 / 0
Week 8,C9 vs. TL,Win (2-1),18.65,18.65,3,0,3,18,752,1,0 / 0 / 0
Week 8,C9 vs. FLY,Win (2-0),25.66,25.66,2,6,4,18,516,1,0 / 0 / 0
Week 9,C9 vs. NV,Win (2-0),26.66,26.66,2,5,2,21,524,2,0 / 0 / 0
Week 9,C9 vs. FOX,Win (2-0),20.00,20.00,2,10,0,8,448,0,0 / 0 / 0
Pobelter,Uraziel1,Mid,Immortals,467.50,25.97,45,187,90,268,"13,622",7,5 / 1 / 0
Week 1,IMT vs. P1,Win (2-1),26.05,26.05,3,18,3,11,"1,041",0,0 / 0 / 0
Week 1,IMT vs. TSM,Win (2-0),25.46,25.46,2,8,2,14,645,0,0 / 0 / 0
Week 2,IMT vs. NV,Loss (0-2),9.41,9.41,2,3,8,4,596,0,0 / 0 / 0
Week 2,IMT vs. FLY,Win (2-1),22.82,22.82,3,10,7,16,922,0,0 / 0 / 0
Week 3,IMT vs. TL,Win (2-0),20.83,20.83,2,7,1,11,571,0,0 / 0 / 0
Week 3,IMT vs. C9,Win (2-1),24.06,24.06,3,12,6,14,"1,010",0,0 / 0 / 0
Week 4,IMT vs. CLG,Win (2-0),26.76,26.76,2,5,3,18,532,1,0 / 0 / 0
Week 4,IMT vs. DIG,Win (2-1),24.64,24.64,3,3,4,23,652,1,0 / 0 / 0
Week 5,IMT vs. TSM,Loss (0-2),12.28,12.28,2,1,8,13,592,0,0 / 0 / 0
Week 5,IMT vs. P1,Loss (1-2),23.26,23.26,3,8,10,12,887,0,0 / 0 / 0
Week 6,IMT vs. FOX,Win (2-0),36.09,36.09,2,16,4,14,657,1,0 / 0 / 0
Week 6,IMT vs. C9,Win (2-1),37.41,37.41,3,19,5,16,"1,089",1,2 / 0 / 0
Week 7,IMT vs. FLY,Win (2-1),30.08,30.08,3,14,3,16,959,0,1 / 0 / 0
Week 7,IMT vs. CLG,Win (2-1),33.86,33.86,3,15,11,34,869,2,1 / 0 / 0
Week 8,IMT vs. TL,Win (2-0),21.83,21.83,2,13,2,4,694,0,1 / 0 / 0
Week 8,IMT vs. DIG,Loss (1-2),30.84,30.84,3,13,6,14,953,0,0 / 0 / 0
Week 9,IMT vs. NV,Win (2-0),33.32,33.32,2,14,2,14,497,0,0 / 1 / 0
Week 9,IMT vs. FOX,Win (2-0),28.50,28.50,2,8,5,20,456,1,0 / 0 / 0
sOAZ,,Top,Fnatic,466.60,26.09,25,59,56,233,"7,226",12,0 / 0 / 0
Week 1,FNC vs. MSF,Win (2-0),26.22,26.22,2,6,4,20,493,2,0 / 0 / 0
Week 1,FNC vs. NIP,Win (2-0),29.07,29.07,2,9,5,21,640,1,0 / 0 / 0
Week 2,FNC vs. G2*,Win (2-1),15.19,15.19,3,3,7,15,845,0,0 / 0 / 0
Week 3,FNC vs. ROC*,Loss (1-2),35.58,35.58,3,10,8,24,950,1,0 / 0 / 0
Week 4,FNC vs. H2K,Win (2-0),19.01,19.01,2,0,3,18,453,1,0 / 0 / 0
Week 4,FNC vs. MM,Win (2-0),33.10,33.10,2,7,7,27,649,2,0 / 0 / 0
Week 5,FNC vs. SPY*,Win (2-0),19.66,19.66,2,3,4,18,595,1,0 / 0 / 0
Week 6,FNC vs. VIT*,Win (2-0),28.38,28.38,2,3,3,23,559,1,0 / 0 / 0
Week 7,FNC vs. UOL*,Win (2-1),34.20,34.20,3,11,7,34,772,2,0 / 0 / 0
Week 8,FNC vs. MSF*,Win (2-0),20.16,20.16,2,5,1,12,553,0,0 / 0 / 0
Week 9,FNC vs. ROC*,Win (2-0),26.43,26.43,2,2,7,21,717,1,0 / 0 / 0
PowerOfEvil,,Mid,Misfits,460.91,27.14,30,149,70,153,"9,265",6,3 / 2 / 0
Week 1,MSF vs. FNC*,Loss (0-2),11.73,11.73,2,4,6,4,577,0,0 / 0 / 0
Week 2,MSF vs. NIP,Win (2-0),32.59,32.59,2,12,2,16,732,1,0 / 0 / 0
Week 2,MSF vs. ROC,Win (2-1),43.92,43.92,3,22,7,11,748,1,1 / 0 / 0
Week 3,MSF vs. G2*,Win (2-1),30.47,30.47,3,10,5,17,894,0,0 / 1 / 0
Week 4,MSF vs. VIT*,Win (2-1),36.69,36.69,3,30,11,17,"1,159",2,0 / 1 / 0
Week 5,MSF vs. H2K*,Loss (0-2),18.12,18.12,2,6,6,8,743,0,0 / 0 / 0
Week 6,MSF vs. UOL*,Loss (1-2),32.38,32.38,3,23,8,15,969,1,0 / 0 / 0
Week 7,MSF vs. MM,Win (2-0),45.08,45.08,2,18,4,21,571,1,1 / 0 / 0
Week 7,MSF vs. SPY,Loss (1-2),29.29,29.29,3,12,8,12,916,0,1 / 0 / 0
Week 8,MSF vs. FNC*,Loss (0-2),5.89,5.89,2,2,4,2,498,0,0 / 0 / 0
Week 9,MSF vs. G2,Loss (0-2),14.10,14.10,2,3,5,11,552,0,0 / 0 / 0
Week 9,MSF vs. NIP,Win (2-1),25.37,25.37,3,7,4,19,906,0,0 / 0 / 0
Febiven,,Mid,H2K,454.85,24.96,24,99,43,144,"7,238",3,2 / 0 / 0
Week 1,H2K vs. SPY,Win (2-0),29.67,29.67,2,10,1,14,650,0,0 / 0 / 0
Week 1,H2K vs. MM,Win (2-0),22.86,22.86,2,8,4,15,573,0,0 / 0 / 0
Week 2,H2K vs. UOL*,Loss (1-2),21.36,21.36,3,12,11,12,845,0,0 / 0 / 0
Week 3,H2K vs. VIT*,Win (2-0),21.76,21.76,2,9,3,13,523,0,0 / 0 / 0
Week 4,H2K vs. FNC,Loss (0-2),8.90,8.90,2,4,5,2,541,0,0 / 0 / 0
Week 4,H2K vs. NIP,Win (2-0),32.88,32.88,2,9,3,21,720,1,0 / 0 / 0
Week 5,H2K vs. MSF*,Win (2-0),22.19,22.19,2,7,6,14,811,0,0 / 0 / 0
Week 6,H2K vs. ROC*,Win (2-0),23.20,23.20,2,11,1,13,450,0,0 / 0 / 0
Week 7,H2K vs. G2*,Loss (1-2),36.16,36.16,3,11,5,15,"1,007",1,0 / 0 / 0
Week 8,H2K vs. SPY*,Win (2-0),35.10,35.10,2,11,3,14,606,1,1 / 0 / 0
Week 9,H2K vs. VIT*,Win (2-0),20.50,20.50,2,7,1,11,512,0,1 / 0 / 0
Zven,,AD Carry,G2 Esports,450.98,26.09,28,100,40,115,"9,146",1,3 / 2 / 1
Week 1,G2 vs. ROC*,Win (2-1),29.17,29.17,3,11,3,17,"1,196",0,0 / 0 / 0
Week 2,G2 vs. FNC,Loss (1-2),19.62,19.62,3,2,7,11,934,0,0 / 0 / 0
Week 2,G2 vs. NIP,Win (2-0),58.12,58.12,2,18,3,6,835,1,1 / 1 / 1
Week 3,G2 vs. MSF*,Loss (1-2),12.91,12.91,3,6,5,7,991,0,0 / 0 / 0
Week 4,G2 vs. UOL*,Loss (1-2),24.35,24.35,3,5,5,7,776,0,1 / 0 / 0
Week 5,G2 vs. MM*,Win (2-0),31.75,31.75,2,12,1,9,628,0,0 / 1 / 0
Week 6,G2 vs. SPY*,Win (2-0),24.21,24.21,2,8,2,12,576,0,0 / 0 / 0
Week 7,G2 vs. H2K,Win (2-1),25.79,25.79,3,12,6,12,"1,002",0,1 / 0 / 0
Week 7,G2 vs. VIT,Win (2-1),19.47,19.47,3,10,6,10,949,0,0 / 0 / 0
Week 8,G2 vs. NIP*,Win (2-0),20.66,20.66,2,7,2,13,573,0,0 / 0 / 0
Week 9,G2 vs. MSF*,Win (2-0),20.94,20.94,2,9,0,11,686,0,0 / 0 / 0
Broxah,,Jungler,Fnatic,449.18,25.44,25,73,23,220,"4,163",7,0 / 0 / 0
Week 1,FNC vs. MSF,Win (2-0),23.10,23.10,2,7,2,18,284,1,0 / 0 / 0
Week 1,FNC vs. NIP,Win (2-0),30.85,30.85,2,4,2,25,293,1,0 / 0 / 0
Week 2,FNC vs. G2*,Win (2-1),13.55,13.55,3,4,3,16,493,0,0 / 0 / 0
Week 3,FNC vs. ROC*,Loss (1-2),40.94,40.94,3,11,6,26,593,1,0 / 0 / 0
Week 4,FNC vs. H2K,Win (2-0),21.57,21.57,2,8,0,14,284,0,0 / 0 / 0
Week 4,FNC vs. MM,Win (2-0),34.98,34.98,2,10,2,21,365,1,0 / 0 / 0
Week 5,FNC vs. SPY*,Win (2-0),16.21,16.21,2,5,1,11,391,0,0 / 0 / 0
Week 6,FNC vs. VIT*,Win (2-0),24.81,24.81,2,6,1,18,320,0,0 / 0 / 0
Week 7,FNC vs. UOL*,Win (2-1),26.83,26.83,3,13,3,30,473,1,0 / 0 / 0
Week 8,FNC vs. MSF*,Win (2-0),19.17,19.17,2,4,2,12,278,0,0 / 0 / 0
Week 9,FNC vs. ROC*,Win (2-0),27.83,27.83,2,1,1,29,389,2,0 / 0 / 0
Samux,,AD Carry,Unicorns of Love,446.33,26.39,30,127,52,164,"8,652",6,1 / 0 / 0
Week 1,UOL vs. VIT*,Win (2-0),25.45,25.45,2,10,1,12,498,0,0 / 0 / 0
Week 2,UOL vs. MM,Win (2-0),34.58,34.58,2,18,2,10,566,1,1 / 0 / 0
Week 2,UOL vs. H2K,Win (2-1),38.18,38.18,3,21,5,22,849,2,0 / 0 / 0
Week 3,UOL vs. SPY*,Loss (1-2),18.26,18.26,3,12,7,11,794,0,0 / 0 / 0
Week 4,UOL vs. G2*,Win (2-1),13.91,13.91,3,6,5,10,771,0,0 / 0 / 0
Week 5,UOL vs. NIP*,Win (2-1),25.35,25.35,3,8,6,23,900,1,0 / 0 / 0
Week 6,UOL vs. MSF*,Win (2-1),29.57,29.57,3,14,3,16,"1,035",0,0 / 0 / 0
Week 7,UOL vs. ROC,Loss (1-2),28.99,28.99,3,11,3,15,834,0,0 / 0 / 0
Week 7,UOL vs. FNC,Loss (1-2),32.52,32.52,3,5,11,19,861,1,0 / 0 / 0
Week 8,UOL vs. MM*,Win (2-1),28.26,28.26,3,17,6,18,856,1,0 / 0 / 0
Week 9,UOL vs. SPY*,Win (2-0),15.23,15.23,2,5,3,8,688,0,0 / 0 / 0
Chei,,Support,H2K,443.53,24.28,24,27,45,246,995,14,0 / 0 / 0
Week 1,H2K vs. SPY,Win (2-0),27.72,27.72,2,5,2,23,83,1,0 / 0 / 0
Week 1,H2K vs. MM,Win (2-0),22.30,22.30,2,5,3,19,52,1,0 / 0 / 0
Week 2,H2K vs. UOL*,Loss (1-2),19.81,19.81,3,3,12,29,88,1,0 / 0 / 0
Week 3,H2K vs. VIT*,Win (2-0),27.41,27.41,2,0,2,29,94,2,0 / 0 / 0
Week 4,H2K vs. FNC,Loss (0-2),2.16,2.16,2,1,6,3,32,0,0 / 0 / 0
Week 4,H2K vs. NIP,Win (2-0),38.37,38.37,2,2,3,35,101,2,0 / 0 / 0
Week 5,H2K vs. MSF*,Win (2-0),19.11,19.11,2,0,7,23,148,2,0 / 0 / 0
Week 6,H2K vs. ROC*,Win (2-0),23.78,23.78,2,2,0,19,58,1,0 / 0 / 0
Week 7,H2K vs. G2*,Loss (1-2),41.39,41.39,3,7,6,24,162,1,0 / 0 / 0
Week 8,H2K vs. SPY*,Win (2-0),24.37,24.37,2,1,4,26,122,2,0 / 0 / 0
Week 9,H2K vs. VIT*,Win (2-0),20.62,20.62,2,1,0,16,55,1,0 / 0 / 0
Xerxe,,Jungler,Unicorns of Love,440.09,25.82,30,80,50,215,"4,941",11,0 / 0 / 0
Week 1,UOL vs. VIT*,Win (2-0),24.38,24.38,2,3,0,17,335,1,0 / 0 / 0
Week 2,UOL vs. MM,Win (2-0),36.59,36.59,2,8,3,31,312,2,0 / 0 / 0
Week 2,UOL vs. H2K,Win (2-1),32.74,32.74,3,11,5,23,492,2,0 / 0 / 0
Week 3,UOL vs. SPY*,Loss (1-2),29.52,29.52,3,9,9,18,459,0,0 / 0 / 0
Week 4,UOL vs. G2*,Win (2-1),15.47,15.47,3,11,4,12,492,0,0 / 0 / 0
Week 5,UOL vs. NIP*,Win (2-1),23.14,23.14,3,12,4,14,638,0,0 / 0 / 0
Week 6,UOL vs. MSF*,Win (2-1),26.46,26.46,3,5,5,25,492,2,0 / 0 / 0
Week 7,UOL vs. ROC,Loss (1-2),25.61,25.61,3,8,3,20,423,1,0 / 0 / 0
Week 7,UOL vs. FNC,Loss (1-2),32.99,32.99,3,4,10,20,443,1,0 / 0 / 0
