Week 8,VIT vs. S04,Loss (0-1),17.87,17.87,1,4,2,4,487,0,0 / 0 / 0
Week 8,VIT vs. H2K,Win (1-0),25.02,25.02,1,5,0,8,302,0,0 / 0 / 0
Week 9,VIT vs. MSF,Win (1-0),32.98,32.98,1,10,2,6,298,1,0 / 0 / 0
Week 9,VIT vs. G2,Win (1-0),8.15,8.15,1,1,0,2,315,0,0 / 0 / 0
Broxah,UT Reformed Me,Jungler,Fnatic,337.15,18.73,18,47,19,139,"3,015",6,1 / 0 / 0
Week 1,FNC vs. MSF,Loss (0-1),1.31,1.31,1,0,4,2,31,0,0 / 0 / 0
Week 1,FNC vs. S04,Win (1-0),9.51,9.51,1,0,0,6,51,0,0 / 0 / 0
Week 2,FNC vs. H2K,Win (1-0),20.97,20.97,1,5,0,6,197,0,0 / 0 / 0
Week 2,FNC vs. VIT,Win (1-0),30.59,30.59,1,3,0,14,159,1,0 / 0 / 0
Week 3,FNC vs. G2,Loss (0-1),6.34,6.34,1,1,3,3,134,0,0 / 0 / 0
Week 3,FNC vs. GIA,Win (1-0),13.00,13.00,1,2,0,5,150,0,0 / 0 / 0
Week 4,FNC vs. SPY,Loss (0-1),7.59,7.59,1,2,3,2,209,0,0 / 0 / 0
Week 4,FNC vs. ROC,Win (1-0),19.60,19.60,1,5,1,4,210,0,1 / 0 / 0
Week 5,FNC vs. UOL,Win (1-0),22.90,22.90,1,1,1,12,140,1,0 / 0 / 0
Week 5,FNC vs. MSF,Win (1-0),17.24,17.24,1,4,0,5,174,0,0 / 0 / 0
Week 6,FNC vs. S04,Win (1-0),27.78,27.78,1,6,0,9,228,0,0 / 0 / 0
Week 6,FNC vs. H2K,Win (1-0),34.11,34.11,1,2,1,18,161,1,0 / 0 / 0
Week 7,FNC vs. VIT,Loss (0-1),9.28,9.28,1,4,3,1,128,0,0 / 0 / 0
Week 7,FNC vs. G2,Win (1-0),14.02,14.02,1,1,0,7,152,0,0 / 0 / 0
Week 8,FNC vs. GIA,Win (1-0),24.18,24.18,1,3,1,10,168,1,0 / 0 / 0
Week 8,FNC vs. SPY,Win (1-0),33.18,33.18,1,2,0,16,318,1,0 / 0 / 0
Week 9,FNC vs. ROC,Win (1-0),32.90,32.90,1,4,0,14,190,1,0 / 0 / 0
Week 9,FNC vs. UOL,Loss (0-1),12.65,12.65,1,2,2,5,215,0,0 / 0 / 0
Cody Sun,a purple crayon,AD Carry,100 Thieves,331.14,18.40,18,72,28,85,"6,964",1,1 / 0 / 0
Week 1,100 vs. TL,Loss (0-1),11.80,11.80,1,4,3,2,230,0,0 / 0 / 0
Week 1,100 vs. CLG,Loss (0-1),4.44,4.44,1,1,1,0,294,0,0 / 0 / 0
Week 2,100 vs. FLY,Win (1-0),25.97,25.97,1,5,1,9,297,0,0 / 0 / 0
Week 2,100 vs. C9,Win (1-0),22.24,22.24,1,8,0,2,324,0,0 / 0 / 0
Week 3,100 vs. CG,Win (1-0),29.68,29.68,1,5,2,9,718,0,0 / 0 / 0
Week 3,100 vs. OPT,Win (1-0),14.71,14.71,1,3,0,3,421,0,0 / 0 / 0
Week 4,100 vs. TSM,Win (1-0),28.91,28.91,1,8,2,6,491,0,0 / 0 / 0
Week 4,100 vs. GGS,Loss (0-1),1.59,1.59,1,0,4,1,209,0,0 / 0 / 0
Week 5,100 vs. FOX,Win (1-0),26.31,26.31,1,8,2,4,531,0,0 / 0 / 0
Week 5,100 vs. FLY,Loss (0-1),12.71,12.71,1,4,0,1,321,0,0 / 0 / 0
Week 6,100 vs. CG,Win (1-0),30.06,30.06,1,6,1,9,506,0,0 / 0 / 0
